ex	em	z
258	290.132	-0.025631141861767
258	291.735	0.013067233891097
258	293.337	-0.00565666667783925
258	294.941	0.0165419591732176
258	296.545	0.0114828898481892
258	298.149	0.0155008555718935
258	299.754	0.01228520362869
258	301.36	0.0217966329576131
258	302.966	0.0105401266098959
258	304.573	0.0142253835147473
258	306.181	0.0164825089298192
258	307.789	0.0368057222040278
258	309.398	0.0271066244977104
258	311.007	0.0396877732895335
258	312.617	0.0406553532358664
258	314.228	0.0386716510095894
258	315.839	0.035670030693851
258	317.451	0.0356607116680432
258	319.063	0.0428694071709591
258	320.676	0.0378534770165924
258	322.29	0.0486397752439643
258	323.904	0.0694642213240749
258	325.519	0.0671292181515271
258	327.134	0.0496545352234264
258	328.75	0.0579766169320682
258	330.366	0.0648819264280138
258	331.983	0.0717755698524129
258	333.601	0.0657143930218889
258	335.219	0.0702713592316883
258	336.838	0.0793057458487546
258	338.457	0.0857854261435111
258	340.077	0.0782314747652743
258	341.697	0.0900786717137544
258	343.318	0.0843719266623788
258	344.94	0.0835492889425174
258	346.562	0.0905216356363366
258	348.185	0.0919449449821829
258	349.808	0.0929311858433186
258	351.432	0.0793642408830725
258	353.056	0.0791283329484345
258	354.681	0.0803776924559839
258	356.306	0.0932024933168725
258	357.932	0.102998273750633
258	359.558	0.101316994606029
258	361.185	0.105731547740696
258	362.813	0.10178251571936
258	364.441	0.118682402589821
258	366.07	0.109272845972293
258	367.699	0.114168315700513
258	369.328	0.119714788063241
258	370.959	0.108759170233601
258	372.589	0.122553171762293
258	374.221	0.124321375581009
258	375.852	0.128261565323466
258	377.485	0.118064066041876
258	379.117	0.132060236395905
258	380.751	0.135523735561868
258	382.384	0.13706452068461
258	384.019	0.15185957255059301
258	385.654	0.162627230986184
258	387.289	0.159512940374967
258	388.925	0.169009755295417
258	390.561	0.167734861315243
258	392.198	0.170379030413398
258	393.835	0.180579177751569
258	395.473	0.189032482002921
258	397.111	0.187633708631581
258	398.75	0.190343955544425
258	400.39	0.20016170289854401
258	402.029	0.209176400453675
258	403.67	0.19445294200064
258	405.31	0.21442836347855
258	406.951	0.22252321947522
258	408.593	0.218657162774623
258	410.235	0.232218706816643
258	411.878	0.228767651399023
258	413.521	0.234028589817209
258	415.165	0.24415772954653
258	416.809	0.239873633513531
258	418.453	0.236315129829958
258	420.098	0.236649354564488
258	421.744	0.24456154909373
258	423.39	0.247848127227322
258	425.036	0.242612139142308
258	426.683	0.245080818731519
258	428.33	0.239323619697434
258	429.978	0.258215680304891
258	431.626	0.254066428428181
258	433.274	0.252741584074538
258	434.923	0.270067344423565
258	436.573	0.252623036364947
258	438.223	0.265455737100717
258	439.873	0.264626095702492
258	441.524	0.256484678562018
258	443.175	0.264327011135284
258	444.827	0.262414376289105
258	446.479	0.280306511365972
258	448.131	0.267008670968169
258	449.784	0.263904715704534
258	451.437	0.25957614833328
258	453.091	0.260051618753274
258	454.745	0.267440797484117
258	456.4	0.263578388101867
258	458.055	0.266163691287285
258	459.71	0.26378151339466
258	461.366	0.260208327452831
258	463.022	0.256581909080254
258	464.678	0.255381670310814
258	466.335	0.258317375176204
258	467.993	0.263375643646568
258	469.651	0.253664681244021
258	471.309	0.247702596279422
258	472.967	0.255091841686461
258	474.626	0.25171083379466
258	476.285	0.240398919504543
258	477.945	0.235557872104904
258	479.605	0.23387521819018
258	481.265	0.239994937908867
258	482.926	0.239609652694059
258	484.587	0.229968767542489
258	486.249	0.223891626794066
258	487.911	0.236073397757417
258	489.573	0.234139141758009
258	491.236	0.222013185644622
258	492.899	0
258	494.562	0
258	496.226	0
258	497.89	0
258	499.554	0
258	501.219	0
258	502.884	0
258	504.549	0
258	506.215	0
258	507.881	0
258	509.548	0
258	511.214	0
258	512.881	0
258	514.549	0
258	516.217	0
258	517.885	0
258	519.553	0
258	521.222	0
258	522.891	0
258	524.56	0
258	526.23	0
258	527.9	0
258	529.57	0
258	531.24	0
258	532.911	0
258	534.582	0
258	536.254	0
258	537.925	0
258	539.597	0
258	541.27	0.124783043244006
258	542.942	0.132993778771275
258	544.615	0.127751158983824
258	546.288	0.124420367791409
258	547.961	0.116312070959441
258	549.635	0.123745146914785
258	551.309	0.106079933935695
258	552.983	0.108853728467855
258	554.658	0.107275395348162
258	556.332	0.104288572054877
258	558.007	0.102239593421643
258	559.683	0.096047767936056
258	561.358	0.0923653222089999
258	563.034	0.0905401978934382
258	564.71	0.0875008299273129
258	566.386	0.0818858472728807
258	568.063	0.0872667719243787
258	569.739	0.083482733221604
258	571.416	0.0842754033963903
258	573.093	0.0738964418525375
258	574.771	0.0776605780702636
258	576.448	0.0761197041890739
258	578.126	0.0626385336868088
258	579.804	0.0680768813572359
258	581.483	0.0682169950021811
258	583.161	0.0756653694821455
258	584.84	0.0625988585532644
258	586.519	0.0630926059630456
258	588.198	0.0591468101683563
258	589.878	0.0606251189688328
258	591.557	0.0482181812463324
258	593.237	0.0666088459225724
258	594.917	0.0515700735498006
258	596.597	0.0549625114321714
258	598.277	0.0414324378269473
258	599.958	0.0512473603015335
258	601.639	0.0445011251450664
258	603.32	0.0444241411589148
258	605.001	0.0489739568020017
258	606.682	0.0492604954124257
258	608.364	0.031322112777865
258	610.045	0.0531852905623957
258	611.727	0.0432827460791976
258	613.409	0.0381175213772795
258	615.091	0.0502050248678532
258	616.774	0.0327601951536218
258	618.456	0.0386473498819162
258	620.139	0.0496472966917438
257	212.423	0
257	213.993	0
257	215.563	0
257	217.134	0
257	218.706	0
257	220.279	0
257	221.852	0
257	223.426	0
257	225	0
257	226.576	0
257	228.152	0
257	229.728	0
257	231.305	0
257	232.883	0
257	234.462	0
257	236.042	0
257	237.622	0
257	239.202	0
257	240.784	0
257	242.366	0
257	243.948	0
257	245.532	0
257	247.116	0
257	248.701	0
257	250.286	0
257	251.872	0
257	253.459	0
257	255.046	0
257	256.634	0
257	258.223	0
257	259.812	0
257	261.402	0
257	262.993	0
257	264.584	0
257	266.176	0
257	267.769	0
257	269.362	0.00928772735382743
257	270.956	0.00353642996886783
257	272.551	-0.00200713118379649
257	274.146	0.00454902935480258
257	275.742	-0.0138961395819521
257	277.338	-0.0258414785843613
257	278.935	-0.0440751207371047
257	280.533	-0.0957416023578891
257	282.131	-0.125458134285884
257	283.73	-0.152809861334648
257	285.33	-0.10925806189607
257	286.93	-0.0769469242419299
257	288.531	-0.0550917967711987
257	290.132	-5.28928714002902e-4
257	291.735	0.00856432798482048
257	293.337	0.00678893116324572
257	294.941	0.00802491475542856
257	296.545	0.0169009633062366
257	298.149	0.0147164156543327
257	299.754	0.01289292373741
257	301.36	0.0317524036425514
257	302.966	0.0115887410253502
257	304.573	0.0183396310815798
257	306.181	0.0101625274201826
257	307.789	0.0352765868086589
257	309.398	0.0388805394179684
257	311.007	0.0371807133902748
257	312.617	0.0275788950568068
257	314.228	0.0414608636122904
257	315.839	0.0528324281388293
257	317.451	0.0583540834799026
257	319.063	0.033899056326618
257	320.676	0.0493037058680472
257	322.29	0.0553235852003277
257	323.904	0.0632375509785693
257	325.519	0.0791111810117696
257	327.134	0.0503860126448326
257	328.75	0.0735751997139315
257	330.366	0.0871980204763696
257	331.983	0.0798738422861368
257	333.601	0.0703891031016911
257	335.219	0.0683627362500075
257	336.838	0.0791650561853312
257	338.457	0.0902422301937337
257	340.077	0.0817950512762778
257	341.697	0.0836962569137682
257	343.318	0.0821851486766049
257	344.94	0.0906725958545606
257	346.562	0.0958541888975103
257	348.185	0.0968085412180962
257	349.808	0.0983254083280034
257	351.432	0.0968631796294806
257	353.056	0.0757017750141081
257	354.681	0.0819564878720457
257	356.306	0.0889071099565636
257	357.932	0.102534080716604
257	359.558	0.0984599466154943
257	361.185	0.104135565833521
257	362.813	0.117474251658809
257	364.441	0.121271975938522
257	366.07	0.102788789180933
257	367.699	0.123904998337425
257	369.328	0.119894595485818
257	370.959	0.12570528205079
257	372.589	0.10905575048968
257	374.221	0.117724197269393
257	375.852	0.134303191000938
257	377.485	0.117627687993228
257	379.117	0.132348920756559
257	380.751	0.140562282461203
257	382.384	0.152338111091156
257	384.019	0.161055427522604
257	385.654	0.172913396926276
257	387.289	0.135083464124636
257	388.925	0.180451813404496
257	390.561	0.17888103553356
257	392.198	0.183420699675113
257	393.835	0.19194532597547
257	395.473	0.197367985919655
257	397.111	0.185209642221151
257	398.75	0.195871985621781
257	400.39	0.208380299320249
257	402.029	0.213058830116137
257	403.67	0.21671283747476
257	405.31	0.197223193498327
257	406.951	0.225373817413196
257	408.593	0.21210060190711
257	410.235	0.231870627255185
257	411.878	0.230017142970976
257	413.521	0.241216111555426
257	415.165	0.246697132151296
257	416.809	0.246279237902296
257	418.453	0.24710580308032
257	420.098	0.248978764215103
257	421.744	0.25021191697082
257	423.39	0.237875546741041
257	425.036	0.251348779307704
257	426.683	0.259546362284645
257	428.33	0.248391594095435
257	429.978	0.266952862285645
257	431.626	0.248813718541046
257	433.274	0.272019591335381
257	434.923	0.268892725387996
257	436.573	0.264419107131769
257	438.223	0.272265310449006
257	439.873	0.264022201335384
257	441.524	0.271700077135906
257	443.175	0.258680890319711
257	444.827	0.2782825655392
257	446.479	0.281377687012603
257	448.131	0.271653623249928
257	449.784	0.254133182149339
257	451.437	0.271299766966868
257	453.091	0.273590151480037
257	454.745	0.260724067704091
257	456.4	0.262747870779566
257	458.055	0.273162134069817
257	459.71	0.255684942856455
257	461.366	0.259784150356406
257	463.022	0.266588932092434
257	464.678	0.254069167101017
257	466.335	0.267973699625614
257	467.993	0.264149415559613
257	469.651	0.263833751499578
257	471.309	0.247430986620161
257	472.967	0.260619715346053
257	474.626	0.255061851743253
257	476.285	0.263149548511837
257	477.945	0.247824853915292
257	479.605	0.243805353935157
257	481.265	0.246942970214304
257	482.926	0.253895409627241
257	484.587	0.232835905001268
257	486.249	0.227499486339287
257	487.911	0.23459910164705
257	489.573	0.225888680353201
257	491.236	0
257	492.899	0
257	494.562	0
257	496.226	0
257	497.89	0
257	499.554	0
257	501.219	0
257	502.884	0
257	504.549	0
257	506.215	0
257	507.881	0
257	509.548	0
257	511.214	0
257	512.881	0
257	514.549	0
257	516.217	0
257	517.885	0
257	519.553	0
257	521.222	0
257	522.891	0
257	524.56	0
257	526.23	0
257	527.9	0
257	529.57	0
257	531.24	0
257	532.911	0
257	534.582	0
257	536.254	0
257	537.925	0
257	539.597	0.133126188729912
257	541.27	0.120481543264904
257	542.942	0.13378214410414
257	544.615	0.125515213789761
257	546.288	0.130278836439093
257	547.961	0.121254526400308
257	549.635	0.112496321740161
257	551.309	0.11505011602792
257	552.983	0.105236397604253
257	554.658	0.12146930650696
257	556.332	0.106026042237074
257	558.007	0.100010493663455
257	559.683	0.0960817643614468
257	561.358	0.107643033824743
257	563.034	0.0966022192083735
257	564.71	0.0866155559376088
257	566.386	0.0890381850748737
257	568.063	0.0879874775781189
257	569.739	0.0888551133925353
257	571.416	0.0756906851797227
257	573.093	0.0786312499943793
257	574.771	0.0798754390061966
257	576.448	0.0816782794699222
257	578.126	0.0624390416842804
257	579.804	0.0731321146628217
257	581.483	0.0600259981391139
257	583.161	0.0668259864784515
257	584.84	0.0634441179637652
257	586.519	0.0553435458340686
257	588.198	0.0591972566138296
257	589.878	0.0593629063505487
257	591.557	0.0448644007444194
257	593.237	0.0555320629642979
257	594.917	0.0530589889884631
257	596.597	0.0513413487658283
257	598.277	0.0511726028921254
257	599.958	0.0422735311818566
257	601.639	0.0455993387645064
257	603.32	0.0513714399624093
257	605.001	0.050322792426891
257	606.682	0.0522417727734367
257	608.364	0.0411517400808766
257	610.045	0.0471758608059115
257	611.727	0.0453569246947714
257	613.409	0.0350273374577068
257	615.091	0.0463178691833486
257	616.774	0.0365418631509751
257	618.456	0.0452897521929384
257	620.139	0.0373297256014092
256	212.423	0
256	213.993	0
256	215.563	0
256	217.134	0
256	218.706	0
256	220.279	0
256	221.852	0
256	223.426	0
256	225	0
256	226.576	0
256	228.152	0
256	229.728	0
256	231.305	0
256	232.883	0
256	234.462	0
256	236.042	0
256	237.622	0
256	239.202	0
256	240.784	0
256	242.366	0
256	243.948	0
256	245.532	0
256	247.116	0
256	248.701	0
256	250.286	0
256	251.872	0
256	253.459	0
256	255.046	0
256	256.634	0
256	258.223	0
256	259.812	0
256	261.402	0
256	262.993	0
256	264.584	0
256	266.176	0
256	267.769	0
256	269.362	0.0181360911050364
256	270.956	0.00501797657051476
256	272.551	0.0062440281629055
256	274.146	0.0161139415540396
256	275.742	-0.0201649810494183
256	277.338	-0.0742234187231186
256	278.935	-0.0767139179530282
256	280.533	-0.128358193072915
256	282.131	-0.119852954642711
256	283.73	-0.133422825437739
256	285.33	-0.105611587259679
256	286.93	-0.0701831156090739
256	288.531	-0.0171428159500277
256	290.132	-0.00821073965986774
256	291.735	0.008670258492566
256	293.337	0.00159252342015204
256	294.941	0.0146894221567982
256	296.545	0.00827721308795089
256	298.149	0.00504517595238584
256	299.754	0.0122199815357537
256	301.36	0.0344136031448025
256	302.966	0.0105397187597778
256	304.573	0.0284194972448429
256	306.181	0.0256270362865971
256	307.789	0.0400437615102618
256	309.398	0.0308541188140163
256	311.007	0.0373092191997441
256	312.617	0.0356400321629091
256	314.228	0.0449108176955075
256	315.839	0.0357009760961382
256	317.451	0.0605489386194216
256	319.063	0.044960431030408
256	320.676	0.0556670060642251
256	322.29	0.0408647322188339
256	323.904	0.0808722079590331
256	325.519	0.0677939291280612
256	327.134	0.0580098745236799
256	328.75	0.0815302246092387
256	330.366	0.0684800747283782
256	331.983	0.067489303852814
256	333.601	0.0647475622594549
256	335.219	0.0831851526119657
256	336.838	0.0874666745325798
256	338.457	0.0910484870407049
256	340.077	0.0926799217878937
256	341.697	0.092313591608744
256	343.318	0.0843749099779532
256	344.94	0.0860359031851821
256	346.562	0.0967112812025772
256	348.185	0.0798111405257179
256	349.808	0.102294601640607
256	351.432	0.0917836864877328
256	353.056	0.0816177360716333
256	354.681	0.0664818009581298
256	356.306	0.0964755496317985
256	357.932	0.119026804973731
256	359.558	0.0990560444818592
256	361.185	0.11173187853885
256	362.813	0.106739346447426
256	364.441	0.108481517327154
256	366.07	0.10451265024288
256	367.699	0.118960507578446
256	369.328	0.119898185403791
256	370.959	0.128884255199244
256	372.589	0.117728366407386
256	374.221	0.140301351464231
256	375.852	0.129531486489623
256	377.485	0.115014949213929
256	379.117	0.149871081831982
256	380.751	0.133977646216474
256	382.384	0.162705943498127
256	384.019	0.167404553839156
256	385.654	0.177195769934152
256	387.289	0.143544566575543
256	388.925	0.177302360168717
256	390.561	0.182922813479252
256	392.198	0.189958108058361
256	393.835	0.196889019997821
256	395.473	0.197873886391616
256	397.111	0.190138891385084
256	398.75	0.206879871068912
256	400.39	0.200685853247894
256	402.029	0.206713572130622
256	403.67	0.204596077085662
256	405.31	0.222850501619766
256	406.951	0.223726016766994
256	408.593	0.225924049847711
256	410.235	0.244061722464466
256	411.878	0.251559752313218
256	413.521	0.243741197774441
256	415.165	0.245741796151495
256	416.809	0.243912963500656
256	418.453	0.248389870220914
256	420.098	0.256180277970897
256	421.744	0.252218724574437
256	423.39	0.251563184160841
256	425.036	0.262593654797413
256	426.683	0.257925173994364
256	428.33	0.237567490521334
256	429.978	0.262157360928027
256	431.626	0.258755825748537
256	433.274	0.264094519135989
256	434.923	0.282016480278418
256	436.573	0.255929784307823
256	438.223	0.284165395669666
256	439.873	0.262036742040018
256	441.524	0.277444307534503
256	443.175	0.279123691357115
256	444.827	0.285490536891026
256	446.479	0.279284636462067
256	448.131	0.26664949142449
256	449.784	0.274422186026707
256	451.437	0.26156468064025
256	453.091	0.277305321866434
256	454.745	0.270818706839233
256	456.4	0.275894295528357
256	458.055	0.283408765250661
256	459.71	0.270702686663154
256	461.366	0.283019739014029
256	463.022	0.274530147210581
256	464.678	0.261388600924519
256	466.335	0.267595295783343
256	467.993	0.259960567230009
256	469.651	0.266127487550931
256	471.309	0.252711239457892
256	472.967	0.268668528331537
256	474.626	0.250838949501014
256	476.285	0.259057802606993
256	477.945	0.236850979955585
256	479.605	0.248090902384669
256	481.265	0.243778981818381
256	482.926	0.248835136982501
256	484.587	0.236447419070543
256	486.249	0.235237075172942
256	487.911	0.242557698714418
